what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1396946501157
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1396946502296
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1396946502706
error,log,,,"Core exception while retrieving the content description",1396946502739
error,log,,,"Core exception while retrieving the content description",1396946502742
error,log,,,"Core exception while retrieving the content description",1396946502746
error,log,,,"Core exception while retrieving the content description",1396946502748
error,log,,,"Core exception while retrieving the content description",1396946502751
error,log,,,"Core exception while retrieving the content description",1396946502755
error,log,,,"Core exception while retrieving the content description",1396946502758
error,log,,,"Core exception while retrieving the content description",1396946502761
error,log,,,"Core exception while retrieving the content description",1396946502763
error,log,,,"Core exception while retrieving the content description",1396946502766
error,log,,,"Core exception while retrieving the content description",1396946502769
error,log,,,"Core exception while retrieving the content description",1396946502771
error,log,,,"Core exception while retrieving the content description",1396946502774
error,log,,,"Core exception while retrieving the content description",1396946502776
error,log,,,"Core exception while retrieving the content description",1396946502778
error,log,,,"Core exception while retrieving the content description",1396946502783
error,log,,,"Core exception while retrieving the content description",1396946502785
error,log,,,"Core exception while retrieving the content description",1396946502788
error,log,,,"Core exception while retrieving the content description",1396946502791
error,log,,,"Core exception while retrieving the content description",1396946502801
error,log,,,"Core exception while retrieving the content description",1396946502805
error,log,,,"Core exception while retrieving the content description",1396946502807
error,log,,,"Core exception while retrieving the content description",1396946502810
error,log,,,"Core exception while retrieving the content description",1396946502813
error,log,,,"Core exception while retrieving the content description",1396946502816
error,log,,,"Core exception while retrieving the content description",1396946502821
error,log,,,"Core exception while retrieving the content description",1396946502823
error,log,,,"Core exception while retrieving the content description",1396946502826
error,log,,,"Core exception while retrieving the content description",1396946502829
error,log,,,"Core exception while retrieving the content description",1396946502831
error,log,,,"Core exception while retrieving the content description",1396946502834
error,log,,,"Core exception while retrieving the content description",1396946502836
error,log,,,"Core exception while retrieving the content description",1396946502839
error,log,,,"Core exception while retrieving the content description",1396946502842
error,log,,,"Core exception while retrieving the content description",1396946502844
error,log,,,"Core exception while retrieving the content description",1396946502847
error,log,,,"Core exception while retrieving the content description",1396946502849
error,log,,,"Core exception while retrieving the content description",1396946502852
error,log,,,"Core exception while retrieving the content description",1396946502855
error,log,,,"Core exception while retrieving the content description",1396946502857
error,log,,,"Core exception while retrieving the content description",1396946502860
error,log,,,"Core exception while retrieving the content description",1396946502862
error,log,,,"Core exception while retrieving the content description",1396946502865
error,log,,,"Core exception while retrieving the content description",1396946502869
error,log,,,"Core exception while retrieving the content description",1396946502872
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1396946503087
error,log,,,"Core exception while retrieving the content description",1396946503535
error,log,,,"Core exception while retrieving the content description",1396946503541
error,log,,,"Core exception while retrieving the content description",1396946503549
error,log,,,"Core exception while retrieving the content description",1396946503553
error,log,,,"Core exception while retrieving the content description",1396946503557
error,log,,,"Core exception while retrieving the content description",1396946503562
error,log,,,"Core exception while retrieving the content description",1396946503565
error,log,,,"Core exception while retrieving the content description",1396946503570
error,log,,,"Core exception while retrieving the content description",1396946503573
error,log,,,"Core exception while retrieving the content description",1396946503576
error,log,,,"Core exception while retrieving the content description",1396946503580
error,log,,,"Core exception while retrieving the content description",1396946503583
error,log,,,"Core exception while retrieving the content description",1396946503586
error,log,,,"Core exception while retrieving the content description",1396946503589
error,log,,,"Core exception while retrieving the content description",1396946503624
error,log,,,"Core exception while retrieving the content description",1396946503630
error,log,,,"Core exception while retrieving the content description",1396946503633
error,log,,,"Core exception while retrieving the content description",1396946503636
error,log,,,"Core exception while retrieving the content description",1396946503639
error,log,,,"Core exception while retrieving the content description",1396946503642
error,log,,,"Core exception while retrieving the content description",1396946503645
error,log,,,"Core exception while retrieving the content description",1396946503648
error,log,,,"Core exception while retrieving the content description",1396946503651
error,log,,,"Core exception while retrieving the content description",1396946503654
error,log,,,"Core exception while retrieving the content description",1396946503657
error,log,,,"Core exception while retrieving the content description",1396946503662
error,log,,,"Core exception while retrieving the content description",1396946503665
error,log,,,"Core exception while retrieving the content description",1396946503668
error,log,,,"Core exception while retrieving the content description",1396946503671
error,log,,,"Core exception while retrieving the content description",1396946503673
error,log,,,"Core exception while retrieving the content description",1396946503676
error,log,,,"Core exception while retrieving the content description",1396946503679
error,log,,,"Core exception while retrieving the content description",1396946503683
error,log,,,"Core exception while retrieving the content description",1396946503685
error,log,,,"Core exception while retrieving the content description",1396946503688
error,log,,,"Core exception while retrieving the content description",1396946503691
error,log,,,"Core exception while retrieving the content description",1396946503694
error,log,,,"Core exception while retrieving the content description",1396946503697
error,log,,,"Core exception while retrieving the content description",1396946503700
error,log,,,"Core exception while retrieving the content description",1396946503702
error,log,,,"Core exception while retrieving the content description",1396946503705
error,log,,,"Core exception while retrieving the content description",1396946503708
error,log,,,"Core exception while retrieving the content description",1396946503711
error,log,,,"Core exception while retrieving the content description",1396946503714
error,log,,,"Core exception while retrieving the content description",1396946503716
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1396946503955
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396946505177
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1396946505177
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1396946505921
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1396946507083
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1396946510193
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1396946510232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396946512025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1396946512058
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1396946515485
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1396946515794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396946516608
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1396946517170
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1396946517338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396946517928
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1396946517946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396946518140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396946520214
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1396946522877
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1396946522877
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396946523642
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1396946523642
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1396946527014
error,log,,,"Core exception while retrieving the content description",1396946527536
error,log,,,"Core exception while retrieving the content description",1396946527539
error,log,,,"Core exception while retrieving the content description",1396946527542
error,log,,,"Core exception while retrieving the content description",1396946527545
error,log,,,"Core exception while retrieving the content description",1396946527547
error,log,,,"Core exception while retrieving the content description",1396946527552
error,log,,,"Core exception while retrieving the content description",1396946527555
error,log,,,"Core exception while retrieving the content description",1396946527559
error,log,,,"Core exception while retrieving the content description",1396946527561
error,log,,,"Core exception while retrieving the content description",1396946527564
error,log,,,"Core exception while retrieving the content description",1396946527567
error,log,,,"Core exception while retrieving the content description",1396946527570
error,log,,,"Core exception while retrieving the content description",1396946527574
error,log,,,"Core exception while retrieving the content description",1396946527577
error,log,,,"Core exception while retrieving the content description",1396946527580
error,log,,,"Core exception while retrieving the content description",1396946527585
error,log,,,"Core exception while retrieving the content description",1396946527589
error,log,,,"Core exception while retrieving the content description",1396946527593
error,log,,,"Core exception while retrieving the content description",1396946527596
error,log,,,"Core exception while retrieving the content description",1396946527599
error,log,,,"Core exception while retrieving the content description",1396946527602
error,log,,,"Core exception while retrieving the content description",1396946527605
error,log,,,"Core exception while retrieving the content description",1396946527609
error,log,,,"Core exception while retrieving the content description",1396946527612
error,log,,,"Core exception while retrieving the content description",1396946527615
error,log,,,"Core exception while retrieving the content description",1396946527620
error,log,,,"Core exception while retrieving the content description",1396946527623
error,log,,,"Core exception while retrieving the content description",1396946527627
error,log,,,"Core exception while retrieving the content description",1396946527630
error,log,,,"Core exception while retrieving the content description",1396946527633
error,log,,,"Core exception while retrieving the content description",1396946527636
error,log,,,"Core exception while retrieving the content description",1396946527638
error,log,,,"Core exception while retrieving the content description",1396946527642
error,log,,,"Core exception while retrieving the content description",1396946527644
error,log,,,"Core exception while retrieving the content description",1396946527647
error,log,,,"Core exception while retrieving the content description",1396946527649
error,log,,,"Core exception while retrieving the content description",1396946527652
error,log,,,"Core exception while retrieving the content description",1396946527655
error,log,,,"Core exception while retrieving the content description",1396946527658
error,log,,,"Core exception while retrieving the content description",1396946527661
error,log,,,"Core exception while retrieving the content description",1396946527664
error,log,,,"Core exception while retrieving the content description",1396946527666
error,log,,,"Core exception while retrieving the content description",1396946527670
error,log,,,"Core exception while retrieving the content description",1396946527672
error,log,,,"Core exception while retrieving the content description",1396946527675
error,log,,,"Publishing failed with multiple errors",1396946529493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396946529560
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1396946529710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396946529728
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1396946529739
error,log,,,"Core exception while retrieving the content description",1396946529871
error,log,,,"Core exception while retrieving the content description",1396946529874
error,log,,,"Core exception while retrieving the content description",1396946529877
error,log,,,"Core exception while retrieving the content description",1396946529880
error,log,,,"Core exception while retrieving the content description",1396946529883
error,log,,,"Core exception while retrieving the content description",1396946529887
error,log,,,"Core exception while retrieving the content description",1396946529890
error,log,,,"Core exception while retrieving the content description",1396946529893
error,log,,,"Core exception while retrieving the content description",1396946529896
error,log,,,"Core exception while retrieving the content description",1396946529899
error,log,,,"Core exception while retrieving the content description",1396946529902
error,log,,,"Core exception while retrieving the content description",1396946529904
error,log,,,"Core exception while retrieving the content description",1396946529908
error,log,,,"Core exception while retrieving the content description",1396946529910
error,log,,,"Core exception while retrieving the content description",1396946529913
error,log,,,"Core exception while retrieving the content description",1396946529918
error,log,,,"Core exception while retrieving the content description",1396946529921
error,log,,,"Core exception while retrieving the content description",1396946529924
