what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1396946148126
error,log,,,"Core exception while retrieving the content description",1396946148128
error,log,,,"Core exception while retrieving the content description",1396946148131
error,log,,,"Core exception while retrieving the content description",1396946148134
error,log,,,"Core exception while retrieving the content description",1396946148137
error,log,,,"Core exception while retrieving the content description",1396946148139
error,log,,,"Core exception while retrieving the content description",1396946148142
error,log,,,"Core exception while retrieving the content description",1396946148147
error,log,,,"Core exception while retrieving the content description",1396946148149
error,log,,,"Core exception while retrieving the content description",1396946148152
error,log,,,"Core exception while retrieving the content description",1396946148155
error,log,,,"Core exception while retrieving the content description",1396946148157
error,log,,,"Core exception while retrieving the content description",1396946148161
error,log,,,"Core exception while retrieving the content description",1396946148163
error,log,,,"Core exception while retrieving the content description",1396946148166
error,log,,,"Core exception while retrieving the content description",1396946148168
error,log,,,"Core exception while retrieving the content description",1396946148171
error,log,,,"Core exception while retrieving the content description",1396946148174
error,log,,,"Core exception while retrieving the content description",1396946148177
error,log,,,"Core exception while retrieving the content description",1396946148180
error,log,,,"Core exception while retrieving the content description",1396946148182
error,log,,,"Core exception while retrieving the content description",1396946148184
error,log,,,"Core exception while retrieving the content description",1396946148187
error,log,,,"Core exception while retrieving the content description",1396946148190
error,log,,,"Core exception while retrieving the content description",1396946148193
error,log,,,"Core exception while retrieving the content description",1396946148196
error,log,,,"Core exception while retrieving the content description",1396946148199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396946148728
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396946149651
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1396946149651
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1396946151695
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1396946159291
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396946159291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396946169754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396946175836
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1396946175868
error,log,,,"Core exception while retrieving the content description",1396946176364
error,log,,,"Core exception while retrieving the content description",1396946176366
