what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396872151585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396872153721
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396872155868
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396872183576
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1396872186553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396872188645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1396872252478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396872253209
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1396872254018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396872254770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1396872260810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396872262191
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396872267298
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396872268536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396872269851
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396872309527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396872317139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396872317196
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1396872320710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396872325301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396872332905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396872332968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396872333930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396872339931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396872342869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396872346428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396872353580
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1396872359883
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1396872361879
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1396872364280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396872369909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396872374651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396872381298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396872382512
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396872391174
