what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1396946232964
error,log,,,"Core exception while retrieving the content description",1396946232967
error,log,,,"Core exception while retrieving the content description",1396946232970
error,log,,,"Core exception while retrieving the content description",1396946232974
error,log,,,"Core exception while retrieving the content description",1396946232977
error,log,,,"Core exception while retrieving the content description",1396946232980
error,log,,,"Core exception while retrieving the content description",1396946232983
error,log,,,"Core exception while retrieving the content description",1396946232985
error,log,,,"Core exception while retrieving the content description",1396946232989
error,log,,,"Core exception while retrieving the content description",1396946232992
error,log,,,"Core exception while retrieving the content description",1396946232996
error,log,,,"Core exception while retrieving the content description",1396946232998
error,log,,,"Core exception while retrieving the content description",1396946233001
error,log,,,"Core exception while retrieving the content description",1396946233004
error,log,,,"Core exception while retrieving the content description",1396946233007
error,log,,,"Core exception while retrieving the content description",1396946233010
error,log,,,"Core exception while retrieving the content description",1396946233013
error,log,,,"Core exception while retrieving the content description",1396946233015
error,log,,,"Publishing failed with multiple errors",1396946233489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396946233526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396946233877
error,log,,,"Core exception while retrieving the content description",1396946233923
error,log,,,"Core exception while retrieving the content description",1396946233926
error,log,,,"Core exception while retrieving the content description",1396946233929
error,log,,,"Core exception while retrieving the content description",1396946233931
error,log,,,"Core exception while retrieving the content description",1396946233934
error,log,,,"Core exception while retrieving the content description",1396946233938
error,log,,,"Core exception while retrieving the content description",1396946233940
error,log,,,"Core exception while retrieving the content description",1396946233944
error,log,,,"Core exception while retrieving the content description",1396946233946
error,log,,,"Core exception while retrieving the content description",1396946233949
error,log,,,"Core exception while retrieving the content description",1396946233953
error,log,,,"Core exception while retrieving the content description",1396946233955
error,log,,,"Core exception while retrieving the content description",1396946233959
error,log,,,"Core exception while retrieving the content description",1396946233961
error,log,,,"Core exception while retrieving the content description",1396946233964
error,log,,,"Core exception while retrieving the content description",1396946233968
error,log,,,"Core exception while retrieving the content description",1396946233970
error,log,,,"Core exception while retrieving the content description",1396946233974
error,log,,,"Core exception while retrieving the content description",1396946233976
error,log,,,"Core exception while retrieving the content description",1396946233979
error,log,,,"Core exception while retrieving the content description",1396946233982
error,log,,,"Core exception while retrieving the content description",1396946233985
error,log,,,"Core exception while retrieving the content description",1396946233988
error,log,,,"Core exception while retrieving the content description",1396946233991
error,log,,,"Core exception while retrieving the content description",1396946233993
error,log,,,"Core exception while retrieving the content description",1396946233998
error,log,,,"Core exception while retrieving the content description",1396946234001
error,log,,,"Core exception while retrieving the content description",1396946234004
error,log,,,"Core exception while retrieving the content description",1396946234007
error,log,,,"Core exception while retrieving the content description",1396946234009
error,log,,,"Core exception while retrieving the content description",1396946234013
error,log,,,"Core exception while retrieving the content description",1396946234015
error,log,,,"Core exception while retrieving the content description",1396946234018
error,log,,,"Core exception while retrieving the content description",1396946234021
