what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396875203043
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1396875204705
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1396875206555
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1396875211158
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1396875224381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396875228859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396875245366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1396875245938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396875248496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396875254908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396875263114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396875277057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396875282121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396875289146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396875301161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396875318866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396875328751
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396875331861
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1396875333909
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1396875335358
